VD,ID,VG,IG,ACCSTRESS
5.00000000E+000,2.19850000E-002,3.60000000E+000,7.79300000E-002,*
5.00000000E+000,1.47650000E-002,4.00000000E+000,8.51590000E-002,*
5.00000000E+000,8.62460000E-003,4.40000000E+000,9.12700000E-002,*
5.00000000E+000,3.85450000E-003,4.80000000E+000,9.61000000E-002,*
5.00000000E+000,6.24950000E-004,5.20000000E+000,9.92240000E-002,*
5.00000000E+000,-6.58150000E-005,5.60000000E+000,9.99450000E-002,*
5.00000000E+000,-7.85890000E-005,6.00000000E+000,1.00010000E-001,*
5.00000000E+000,-8.95750000E-005,6.40000000E+000,1.00050000E-001,*
5.00000000E+000,-7.51500000E-005,6.80000000E+000,9.99870000E-002,*
5.00000000E+000,-7.50240000E-005,7.20000000E+000,9.99910000E-002,*
5.00000000E+000,-7.48040000E-005,7.60000000E+000,9.99950000E-002,*
5.00000000E+000,-7.57800000E-005,8.00000000E+000,1.00010000E-001,*
5.00000000E+000,-7.29600000E-005,8.40000000E+000,9.99910000E-002,*
5.00000000E+000,-7.62230000E-005,8.80000000E+000,9.99950000E-002,*
5.00000000E+000,-7.38200000E-005,9.20000000E+000,9.99950000E-002,*
5.00000000E+000,-7.41480000E-005,9.60000000E+000,9.99950000E-002,*
5.00000000E+000,-7.47590000E-005,1.00000000E+001,9.99910000E-002,*
-1.00000000E+001,-1.00020000E-001,1.00000000E+000,9.99910000E-002,0.00000000E+000
-9.60000000E+000,-1.00020000E-001,1.00000000E+000,9.99950000E-002,*
-9.20000000E+000,-1.00020000E-001,1.00000000E+000,9.99910000E-002,*
-8.80000000E+000,-1.00020000E-001,1.00000000E+000,9.99910000E-002,*
-8.40000000E+000,-1.00020000E-001,1.00000000E+000,9.99910000E-002,*
-8.00000000E+000,-1.00020000E-001,1.00000000E+000,9.99910000E-002,*
-7.60000000E+000,-1.00020000E-001,1.00000000E+000,9.99950000E-002,*
-7.20000000E+000,-1.00020000E-001,1.00000000E+000,9.99950000E-002,*
-6.80000000E+000,-1.00020000E-001,1.00000000E+000,9.99950000E-002,*
-6.40000000E+000,-1.00020000E-001,1.00000000E+000,9.99910000E-002,*
-6.00000000E+000,-1.00020000E-001,1.00000000E+000,9.99910000E-002,*
-5.60000000E+000,-1.00020000E-001,1.00000000E+000,9.99950000E-002,*
-5.20000000E+000,-1.00020000E-001,1.00000000E+000,9.99910000E-002,*
-4.80000000E+000,-1.00020000E-001,1.00000000E+000,9.99910000E-002,*
-4.40000000E+000,-1.00020000E-001,1.00000000E+000,9.99910000E-002,*
-4.00000000E+000,-1.00020000E-001,1.00000000E+000,9.99910000E-002,*
-3.60000000E+000,-1.00020000E-001,1.00000000E+000,9.99910000E-002,*
-3.20000000E+000,-1.00020000E-001,1.00000000E+000,9.99950000E-002,*
-2.80000000E+000,-1.00020000E-001,1.00000000E+000,9.99950000E-002,*
-2.40000000E+000,-1.00020000E-001,1.00000000E+000,9.99950000E-002,*
-2.00000000E+000,-9.95030000E-002,1.00000000E+000,9.99950000E-002,*
-1.60000000E+000,-9.72370000E-002,1.00000000E+000,9.99910000E-002,*
-1.20000000E+000,-7.53820000E-002,1.00000000E+000,7.92010000E-002,*
-8.00000000E-001,-5.08960000E-002,1.00000000E+000,5.52810000E-002,*
-4.00000000E-001,-2.79200000E-002,1.00000000E+000,3.29000000E-002,*
0.00000000E+000,-9.03990000E-003,1.00000000E+000,1.49300000E-002,*
4.00000000E-001,-2.65210000E-003,1.00000000E+000,8.85250000E-003,*
8.00000000E-001,-1.05750000E-003,1.00000000E+000,7.30800000E-003,*
1.20000000E+000,1.75000000E-003,1.00000000E+000,4.58190000E-003,*
1.60000000E+000,6.39610000E-003,1.00000000E+000,9.37690000E-005,*
2.00000000E+000,1.21650000E-002,1.00000000E+000,-5.51150000E-003,*
2.40000000E+000,1.90110000E-002,1.00000000E+000,-1.21450000E-002,*
2.80000000E+000,2.69050000E-002,1.00000000E+000,-1.97800000E-002,*
3.20000000E+000,3.58200000E-002,1.00000000E+000,-2.83900000E-002,*
3.60000000E+000,4.57310000E-002,1.00000000E+000,-3.79600000E-002,*
4.00000000E+000,5.66200000E-002,1.00000000E+000,-4.84660000E-002,*
4.40000000E+000,6.84510000E-002,1.00000000E+000,-5.98450000E-002,*
4.80000000E+000,8.10810000E-002,1.00000000E+000,-7.19910000E-002,*
5.20000000E+000,9.44020000E-002,1.00000000E+000,-8.47590000E-002,*
5.60000000E+000,9.99370000E-002,1.00000000E+000,-9.00460000E-002,*
6.00000000E+000,9.99370000E-002,1.00000000E+000,-9.00460000E-002,*
6.40000000E+000,9.99370000E-002,1.00000000E+000,-9.00460000E-002,*
6.80000000E+000,9.99370000E-002,1.00000000E+000,-9.00420000E-002,*
7.20000000E+000,9.99370000E-002,1.00000000E+000,-9.00420000E-002,*
7.60000000E+000,9.99370000E-002,1.00000000E+000,-9.00420000E-002,*
8.00000000E+000,9.99370000E-002,1.00000000E+000,-9.00340000E-002,*
8.40000000E+000,9.99370000E-002,1.00000000E+000,-9.00340000E-002,*
8.80000000E+000,9.99370000E-002,1.00000000E+000,-9.00340000E-002,*
9.20000000E+000,9.99370000E-002,1.00000000E+000,-9.00340000E-002,*
9.60000000E+000,9.99370000E-002,1.00000000E+000,-9.00340000E-002,*
1.00000000E+001,9.99370000E-002,1.00000000E+000,-9.00340000E-002,*
-1.00000000E+001,-1.00020000E-001,2.00000000E+000,9.99910000E-002,0.00000000E+000
-9.60000000E+000,-1.00020000E-001,2.00000000E+000,9.99950000E-002,*
-9.20000000E+000,-1.00020000E-001,2.00000000E+000,9.99910000E-002,*
-8.80000000E+000,-1.00020000E-001,2.00000000E+000,9.99910000E-002,*
-8.40000000E+000,-1.00020000E-001,2.00000000E+000,9.99910000E-002,*
-8.00000000E+000,-1.00020000E-001,2.00000000E+000,9.99910000E-002,*
-7.60000000E+000,-1.00020000E-001,2.00000000E+000,9.99910000E-002,*
-7.20000000E+000,-1.00020000E-001,2.00000000E+000,9.99910000E-002,*
-6.80000000E+000,-1.00020000E-001,2.00000000E+000,9.99910000E-002,*
-6.40000000E+000,-1.00020000E-001,2.00000000E+000,9.99950000E-002,*
-6.00000000E+000,-1.00020000E-001,2.00000000E+000,9.99950000E-002,*
-5.60000000E+000,-1.00020000E-001,2.00000000E+000,9.99950000E-002,*
-5.20000000E+000,-1.00020000E-001,2.00000000E+000,9.99910000E-002,*
-4.80000000E+000,-1.00020000E-001,2.00000000E+000,9.99910000E-002,*
-4.40000000E+000,-1.00020000E-001,2.00000000E+000,9.99910000E-002,*
-4.00000000E+000,-1.00020000E-001,2.00000000E+000,9.99910000E-002,*
-3.60000000E+000,-1.00020000E-001,2.00000000E+000,9.99950000E-002,*
-3.20000000E+000,-1.00020000E-001,2.00000000E+000,9.99910000E-002,*
-2.80000000E+000,-1.00020000E-001,2.00000000E+000,9.99910000E-002,*
-2.40000000E+000,-1.00020000E-001,2.00000000E+000,9.99950000E-002,*
-2.00000000E+000,-9.94000000E-002,2.00000000E+000,9.99910000E-002,*
-1.60000000E+000,-9.70350000E-002,2.00000000E+000,9.99910000E-002,*
-1.20000000E+000,-9.04310000E-002,2.00000000E+000,9.99910000E-002,*
-8.00000000E-001,-8.10660000E-002,2.00000000E+000,9.99910000E-002,*
-4.00000000E-001,-7.09150000E-002,2.00000000E+000,9.99950000E-002,*
0.00000000E+000,-5.97150000E-002,2.00000000E+000,9.99910000E-002,*
4.00000000E-001,-3.40840000E-002,2.00000000E+000,7.76710000E-002,*
8.00000000E-001,-1.43000000E-002,2.00000000E+000,5.86260000E-002,*
1.20000000E+000,-3.71550000E-003,2.00000000E+000,4.84750000E-002,*
1.60000000E+000,-1.65050000E-003,2.00000000E+000,4.65350000E-002,*
2.00000000E+000,5.77810000E-004,2.00000000E+000,4.44510000E-002,*
2.40000000E+000,4.68490000E-003,2.00000000E+000,4.06000000E-002,*
2.80000000E+000,1.01790000E-002,2.00000000E+000,3.54350000E-002,*
3.20000000E+000,1.67100000E-002,2.00000000E+000,2.93050000E-002,*
3.60000000E+000,2.42810000E-002,2.00000000E+000,2.21900000E-002,*
4.00000000E+000,3.28450000E-002,2.00000000E+000,1.41350000E-002,*
4.40000000E+000,4.24060000E-002,2.00000000E+000,5.17800000E-003,*
4.80000000E+000,5.29500000E-002,2.00000000E+000,-4.77700000E-003,*
5.20000000E+000,6.44450000E-002,2.00000000E+000,-1.55650000E-002,*
5.60000000E+000,7.67440000E-002,2.00000000E+000,-2.71550000E-002,*
6.00000000E+000,8.97060000E-002,2.00000000E+000,-3.93660000E-002,*
6.40000000E+000,9.99370000E-002,2.00000000E+000,-4.89850000E-002,*
6.80000000E+000,9.99370000E-002,2.00000000E+000,-4.89810000E-002,*
7.20000000E+000,9.99370000E-002,2.00000000E+000,-4.89850000E-002,*
7.60000000E+000,9.99370000E-002,2.00000000E+000,-4.89810000E-002,*
8.00000000E+000,9.99370000E-002,2.00000000E+000,-4.89810000E-002,*
8.40000000E+000,9.99370000E-002,2.00000000E+000,-4.89750000E-002,*
8.80000000E+000,9.99370000E-002,2.00000000E+000,-4.89750000E-002,*
9.20000000E+000,9.99370000E-002,2.00000000E+000,-4.89750000E-002,*
9.60000000E+000,9.99370000E-002,2.00000000E+000,-4.89650000E-002,*
1.00000000E+001,9.99370000E-002,2.00000000E+000,-4.89650000E-002,*
-1.00000000E+001,-1.00020000E-001,3.00000000E+000,9.99910000E-002,0.00000000E+000
-9.60000000E+000,-1.00020000E-001,3.00000000E+000,9.99910000E-002,*
-9.20000000E+000,-1.00020000E-001,3.00000000E+000,9.99950000E-002,*
-8.80000000E+000,-1.00020000E-001,3.00000000E+000,9.99910000E-002,*
-8.40000000E+000,-1.00020000E-001,3.00000000E+000,9.99910000E-002,*
-8.00000000E+000,-1.00020000E-001,3.00000000E+000,9.99910000E-002,*
-7.60000000E+000,-1.00020000E-001,3.00000000E+000,9.99910000E-002,*
-7.20000000E+000,-1.00020000E-001,3.00000000E+000,9.99950000E-002,*
-6.80000000E+000,-1.00020000E-001,3.00000000E+000,9.99910000E-002,*
-6.40000000E+000,-1.00020000E-001,3.00000000E+000,9.99910000E-002,*
-6.00000000E+000,-1.00020000E-001,3.00000000E+000,9.99910000E-002,*
-5.60000000E+000,-1.00020000E-001,3.00000000E+000,9.99950000E-002,*
-5.20000000E+000,-1.00020000E-001,3.00000000E+000,9.99950000E-002,*
-4.80000000E+000,-1.00020000E-001,3.00000000E+000,9.99950000E-002,*
-4.40000000E+000,-1.00020000E-001,3.00000000E+000,9.99910000E-002,*
-4.00000000E+000,-1.00020000E-001,3.00000000E+000,9.99910000E-002,*
-3.60000000E+000,-1.00020000E-001,3.00000000E+000,9.99910000E-002,*
-3.20000000E+000,-1.00020000E-001,3.00000000E+000,9.99910000E-002,*
-2.80000000E+000,-1.00020000E-001,3.00000000E+000,9.99950000E-002,*
-2.40000000E+000,-1.00020000E-001,3.00000000E+000,9.99910000E-002,*
-2.00000000E+000,-9.88050000E-002,3.00000000E+000,9.99910000E-002,*
-1.60000000E+000,-9.61990000E-002,3.00000000E+000,9.99910000E-002,*
-1.20000000E+000,-8.94170000E-002,3.00000000E+000,9.99950000E-002,*
-8.00000000E-001,-8.00020000E-002,3.00000000E+000,9.99910000E-002,*
-4.00000000E-001,-6.97100000E-002,3.00000000E+000,9.99950000E-002,*
0.00000000E+000,-5.85800000E-002,3.00000000E+000,9.99910000E-002,*
4.00000000E-001,-4.56600000E-002,3.00000000E+000,9.99910000E-002,*
8.00000000E-001,-3.49600000E-002,3.00000000E+000,9.99950000E-002,*
1.20000000E+000,-2.49300000E-002,3.00000000E+000,9.99910000E-002,*
1.60000000E+000,-1.54600000E-002,3.00000000E+000,9.99950000E-002,*
2.00000000E+000,-5.60710000E-003,3.00000000E+000,9.56040000E-002,*
2.40000000E+000,-2.06450000E-003,3.00000000E+000,9.22360000E-002,*
2.80000000E+000,-2.45750000E-004,3.00000000E+000,9.05720000E-002,*
3.20000000E+000,3.23360000E-003,3.00000000E+000,8.73760000E-002,*
3.60000000E+000,8.33700000E-003,3.00000000E+000,8.25610000E-002,*
4.00000000E+000,1.45400000E-002,3.00000000E+000,7.67400000E-002,*
4.40000000E+000,2.17900000E-002,3.00000000E+000,6.98970000E-002,*
4.80000000E+000,3.00200000E-002,3.00000000E+000,6.21150000E-002,*
5.20000000E+000,3.92610000E-002,3.00000000E+000,5.33810000E-002,*
5.60000000E+000,4.94800000E-002,3.00000000E+000,4.36740000E-002,*
6.00000000E+000,6.06310000E-002,3.00000000E+000,3.30350000E-002,*
6.40000000E+000,7.26170000E-002,3.00000000E+000,2.16300000E-002,*
6.80000000E+000,8.52890000E-002,3.00000000E+000,9.68600000E-003,*
7.20000000E+000,9.86670000E-002,3.00000000E+000,-3.11950000E-003,*
7.60000000E+000,9.99410000E-002,3.00000000E+000,-4.24650000E-003,*
8.00000000E+000,9.99370000E-002,3.00000000E+000,-4.17400000E-003,*
8.40000000E+000,9.99410000E-002,3.00000000E+000,-4.19260000E-003,*
8.80000000E+000,9.99370000E-002,3.00000000E+000,-4.13850000E-003,*
9.20000000E+000,9.99370000E-002,3.00000000E+000,-4.09580000E-003,*
9.60000000E+000,9.99370000E-002,3.00000000E+000,-4.14610000E-003,*
1.00000000E+001,9.99370000E-002,3.00000000E+000,-4.15300000E-003,*
-1.00000000E+001,-1.00020000E-001,4.00000000E+000,9.99950000E-002,0.00000000E+000
-9.60000000E+000,-1.00020000E-001,4.00000000E+000,9.99950000E-002,*
-9.20000000E+000,-1.00020000E-001,4.00000000E+000,9.99950000E-002,*
-8.80000000E+000,-1.00020000E-001,4.00000000E+000,9.99950000E-002,*
-8.40000000E+000,-1.00020000E-001,4.00000000E+000,1.00000000E-001,*
-8.00000000E+000,-1.00020000E-001,4.00000000E+000,9.99950000E-002,*
-7.60000000E+000,-1.00020000E-001,4.00000000E+000,9.99950000E-002,*
-7.20000000E+000,-1.00020000E-001,4.00000000E+000,9.99950000E-002,*
-6.80000000E+000,-1.00020000E-001,4.00000000E+000,1.00000000E-001,*
-6.40000000E+000,-1.00020000E-001,4.00000000E+000,1.00000000E-001,*
-6.00000000E+000,-1.00020000E-001,4.00000000E+000,9.99950000E-002,*
-5.60000000E+000,-1.00020000E-001,4.00000000E+000,9.99950000E-002,*
-5.20000000E+000,-1.00020000E-001,4.00000000E+000,1.00000000E-001,*
-4.80000000E+000,-1.00020000E-001,4.00000000E+000,9.99950000E-002,*
-4.40000000E+000,-1.00020000E-001,4.00000000E+000,9.99950000E-002,*
-4.00000000E+000,-1.00020000E-001,4.00000000E+000,9.99950000E-002,*
-3.60000000E+000,-1.00020000E-001,4.00000000E+000,9.99950000E-002,*
-3.20000000E+000,-1.00020000E-001,4.00000000E+000,1.00000000E-001,*
-2.80000000E+000,-1.00020000E-001,4.00000000E+000,9.99950000E-002,*
-2.40000000E+000,-1.00020000E-001,4.00000000E+000,9.99950000E-002,*
-2.00000000E+000,-9.89190000E-002,4.00000000E+000,9.99950000E-002,*
-1.60000000E+000,-9.67290000E-002,4.00000000E+000,9.99950000E-002,*
-1.20000000E+000,-9.03170000E-002,4.00000000E+000,9.99950000E-002,*
-8.00000000E-001,-8.12000000E-002,4.00000000E+000,1.00000000E-001,*
-4.00000000E-001,-7.11940000E-002,4.00000000E+000,9.99950000E-002,*
0.00000000E+000,-5.97610000E-002,4.00000000E+000,1.00000000E-001,*
4.00000000E-001,-4.66190000E-002,4.00000000E+000,1.00000000E-001,*
8.00000000E-001,-3.59710000E-002,4.00000000E+000,1.00000000E-001,*
1.20000000E+000,-2.58300000E-002,4.00000000E+000,9.99950000E-002,*
1.60000000E+000,-1.62550000E-002,4.00000000E+000,1.00000000E-001,*
2.00000000E+000,-7.91030000E-003,4.00000000E+000,9.99950000E-002,*
2.40000000E+000,-3.40150000E-003,4.00000000E+000,9.99950000E-002,*
2.80000000E+000,-1.42800000E-003,4.00000000E+000,9.99950000E-002,*
3.20000000E+000,-7.64430000E-005,4.00000000E+000,9.99950000E-002,*
3.60000000E+000,-7.61640000E-005,4.00000000E+000,9.99950000E-002,*
4.00000000E+000,1.64150000E-003,4.00000000E+000,9.82820000E-002,*
4.40000000E+000,6.46070000E-003,4.00000000E+000,9.34600000E-002,*
4.80000000E+000,1.25250000E-002,4.00000000E+000,8.74020000E-002,*
5.20000000E+000,1.96300000E-002,4.00000000E+000,8.02990000E-002,*
5.60000000E+000,2.76800000E-002,4.00000000E+000,7.22500000E-002,*
6.00000000E+000,3.67200000E-002,4.00000000E+000,6.32210000E-002,*
6.40000000E+000,4.75560000E-002,4.00000000E+000,5.24250000E-002,*
6.80000000E+000,5.71100000E-002,4.00000000E+000,4.28750000E-002,*
7.20000000E+000,6.89620000E-002,4.00000000E+000,3.10600000E-002,*
7.60000000E+000,8.03790000E-002,4.00000000E+000,1.95600000E-002,*
8.00000000E+000,9.32040000E-002,4.00000000E+000,6.87500000E-003,*
8.40000000E+000,9.99370000E-002,4.00000000E+000,-1.08800000E-005,*
8.80000000E+000,9.99370000E-002,4.00000000E+000,-1.10800000E-005,*
9.20000000E+000,9.99370000E-002,4.00000000E+000,-1.19000000E-005,*
9.60000000E+000,9.99370000E-002,4.00000000E+000,-1.10800000E-005,*
1.00000000E+001,9.99370000E-002,4.00000000E+000,-1.02000000E-005,*
-1.00000000E+001,-1.00020000E-001,5.00000000E+000,9.99910000E-002,0.00000000E+000
-9.60000000E+000,-1.00020000E-001,5.00000000E+000,9.99910000E-002,*
-9.20000000E+000,-1.00020000E-001,5.00000000E+000,9.99950000E-002,*
-8.80000000E+000,-1.00020000E-001,5.00000000E+000,9.99910000E-002,*
-8.40000000E+000,-1.00020000E-001,5.00000000E+000,9.99910000E-002,*
-8.00000000E+000,-1.00020000E-001,5.00000000E+000,9.99910000E-002,*
-7.60000000E+000,-1.00020000E-001,5.00000000E+000,9.99910000E-002,*
-7.20000000E+000,-1.00020000E-001,5.00000000E+000,9.99910000E-002,*
-6.80000000E+000,-1.00020000E-001,5.00000000E+000,9.99950000E-002,*
-6.40000000E+000,-1.00020000E-001,5.00000000E+000,9.99910000E-002,*
-6.00000000E+000,-1.00020000E-001,5.00000000E+000,9.99950000E-002,*
-5.60000000E+000,-1.00020000E-001,5.00000000E+000,9.99950000E-002,*
-5.20000000E+000,-1.00020000E-001,5.00000000E+000,9.99950000E-002,*
-4.80000000E+000,-1.00020000E-001,5.00000000E+000,9.99950000E-002,*
-4.40000000E+000,-1.00020000E-001,5.00000000E+000,9.99910000E-002,*
-4.00000000E+000,-1.00020000E-001,5.00000000E+000,9.99950000E-002,*
-3.60000000E+000,-1.00020000E-001,5.00000000E+000,9.99910000E-002,*
-3.20000000E+000,-1.00020000E-001,5.00000000E+000,9.99950000E-002,*
-2.80000000E+000,-1.00020000E-001,5.00000000E+000,9.99950000E-002,*
-2.40000000E+000,-1.00020000E-001,5.00000000E+000,9.99950000E-002,*
-2.00000000E+000,-9.89570000E-002,5.00000000E+000,9.99910000E-002,*
-1.60000000E+000,-9.69390000E-002,5.00000000E+000,9.99950000E-002,*
-1.20000000E+000,-9.05800000E-002,5.00000000E+000,9.99950000E-002,*
-8.00000000E-001,-8.13870000E-002,5.00000000E+000,9.99910000E-002,*
-4.00000000E-001,-7.12740000E-002,5.00000000E+000,9.99910000E-002,*
0.00000000E+000,-5.94750000E-002,5.00000000E+000,9.99910000E-002,*
4.00000000E-001,-4.60700000E-002,5.00000000E+000,9.99950000E-002,*
8.00000000E-001,-3.52460000E-002,5.00000000E+000,9.99950000E-002,*
1.20000000E+000,-2.48950000E-002,5.00000000E+000,9.99950000E-002,*
1.60000000E+000,-1.51450000E-002,5.00000000E+000,9.99910000E-002,*
2.00000000E+000,-6.80850000E-003,5.00000000E+000,9.99910000E-002,*
2.40000000E+000,-2.53950000E-003,5.00000000E+000,9.99950000E-002,*
2.80000000E+000,-9.78770000E-004,5.00000000E+000,9.99950000E-002,*
3.20000000E+000,-7.51840000E-005,5.00000000E+000,9.99950000E-002,*
3.60000000E+000,-7.50680000E-005,5.00000000E+000,9.99950000E-002,*
4.00000000E+000,-7.50090000E-005,5.00000000E+000,9.99910000E-002,*
4.40000000E+000,-7.46140000E-005,5.00000000E+000,9.99910000E-002,*
4.80000000E+000,2.62950000E-005,5.00000000E+000,9.98920000E-002,*
5.20000000E+000,3.55900000E-003,5.00000000E+000,9.63590000E-002,*
5.60000000E+000,8.71230000E-003,5.00000000E+000,9.12090000E-002,*
6.00000000E+000,1.49950000E-002,5.00000000E+000,8.49190000E-002,*
6.40000000E+000,2.23400000E-002,5.00000000E+000,7.75910000E-002,*
6.80000000E+000,3.07010000E-002,5.00000000E+000,6.92290000E-002,*
7.20000000E+000,4.00660000E-002,5.00000000E+000,5.98600000E-002,*
7.60000000E+000,5.04400000E-002,5.00000000E+000,4.95000000E-002,*
8.00000000E+000,6.17660000E-002,5.00000000E+000,3.81660000E-002,*
8.40000000E+000,7.38870000E-002,5.00000000E+000,2.60450000E-002,*
8.80000000E+000,8.65560000E-002,5.00000000E+000,1.33900000E-002,*
9.20000000E+000,9.98800000E-002,5.00000000E+000,-1.08100000E-005,*
9.60000000E+000,9.99370000E-002,5.00000000E+000,-1.16250000E-005,*
1.00000000E+001,9.99370000E-002,5.00000000E+000,-1.01650000E-005,*
-1.00000000E+001,-1.00020000E-001,6.00000000E+000,9.99910000E-002,0.00000000E+000
-9.60000000E+000,-1.00020000E-001,6.00000000E+000,9.99910000E-002,*
-9.20000000E+000,-1.00020000E-001,6.00000000E+000,9.99910000E-002,*
-8.80000000E+000,-1.00020000E-001,6.00000000E+000,9.99910000E-002,*
-8.40000000E+000,-1.00020000E-001,6.00000000E+000,9.99950000E-002,*
-8.00000000E+000,-1.00020000E-001,6.00000000E+000,9.99910000E-002,*
-7.60000000E+000,-1.00020000E-001,6.00000000E+000,9.99910000E-002,*
-7.20000000E+000,-1.00020000E-001,6.00000000E+000,9.99910000E-002,*
-6.80000000E+000,-1.00020000E-001,6.00000000E+000,9.99910000E-002,*
-6.40000000E+000,-1.00020000E-001,6.00000000E+000,9.99950000E-002,*
-6.00000000E+000,-1.00020000E-001,6.00000000E+000,9.99950000E-002,*
-5.60000000E+000,-1.00020000E-001,6.00000000E+000,9.99950000E-002,*
-5.20000000E+000,-1.00020000E-001,6.00000000E+000,9.99950000E-002,*
-4.80000000E+000,-1.00020000E-001,6.00000000E+000,9.99910000E-002,*
-4.40000000E+000,-1.00020000E-001,6.00000000E+000,9.99910000E-002,*
-4.00000000E+000,-1.00020000E-001,6.00000000E+000,9.99910000E-002,*
-3.60000000E+000,-1.00020000E-001,6.00000000E+000,9.99950000E-002,*
-3.20000000E+000,-1.00020000E-001,6.00000000E+000,9.99950000E-002,*
-2.80000000E+000,-1.00020000E-001,6.00000000E+000,9.99950000E-002,*
-2.40000000E+000,-1.00020000E-001,6.00000000E+000,9.99910000E-002,*
-2.00000000E+000,-9.89950000E-002,6.00000000E+000,9.99950000E-002,*
-1.60000000E+000,-9.70570000E-002,6.00000000E+000,9.99910000E-002,*
-1.20000000E+000,-9.08700000E-002,6.00000000E+000,9.99910000E-002,*
-8.00000000E-001,-8.17220000E-002,6.00000000E+000,9.99910000E-002,*
-4.00000000E-001,-7.16210000E-002,6.00000000E+000,9.99910000E-002,*
0.00000000E+000,-5.97310000E-002,6.00000000E+000,9.99950000E-002,*
4.00000000E-001,-4.63200000E-002,6.00000000E+000,9.99950000E-002,*
8.00000000E-001,-3.54400000E-002,6.00000000E+000,9.99950000E-002,*
1.20000000E+000,-2.50010000E-002,6.00000000E+000,9.99950000E-002,*
1.60000000E+000,-1.51700000E-002,6.00000000E+000,9.99950000E-002,*
2.00000000E+000,-6.77110000E-003,6.00000000E+000,9.99950000E-002,*
2.40000000E+000,-2.50850000E-003,6.00000000E+000,9.99950000E-002,*
2.80000000E+000,-9.52060000E-004,6.00000000E+000,9.99910000E-002,*
3.20000000E+000,-7.66140000E-005,6.00000000E+000,9.99910000E-002,*
3.60000000E+000,-7.68450000E-005,6.00000000E+000,9.99910000E-002,*
4.00000000E+000,-7.63240000E-005,6.00000000E+000,9.99950000E-002,*
4.40000000E+000,-7.60850000E-005,6.00000000E+000,9.99950000E-002,*
4.80000000E+000,-7.61340000E-005,6.00000000E+000,9.99950000E-002,*
5.20000000E+000,-7.56750000E-005,6.00000000E+000,9.99910000E-002,*
5.60000000E+000,-7.54740000E-005,6.00000000E+000,9.99950000E-002,*
6.00000000E+000,1.54950000E-003,6.00000000E+000,9.83660000E-002,*
6.40000000E+000,5.97910000E-003,6.00000000E+000,9.39410000E-002,*
6.80000000E+000,1.17000000E-002,6.00000000E+000,8.82230000E-002,*
7.20000000E+000,1.85100000E-002,6.00000000E+000,8.14090000E-002,*
7.60000000E+000,2.63610000E-002,6.00000000E+000,7.35660000E-002,*
8.00000000E+000,3.52710000E-002,6.00000000E+000,6.46590000E-002,*
8.40000000E+000,4.51660000E-002,6.00000000E+000,5.47660000E-002,*
