VD,ID,VG,IG,ACCSTRESS
-4.00000000E+000,-1.00020000E-001,2.00000000E+000,9.99910000E-002,*
-3.60000000E+000,-1.00020000E-001,2.00000000E+000,9.99910000E-002,*
-3.20000000E+000,-1.00020000E-001,2.00000000E+000,9.99870000E-002,*
-2.80000000E+000,-1.00020000E-001,2.00000000E+000,9.99870000E-002,*
-2.40000000E+000,-1.00020000E-001,2.00000000E+000,9.99910000E-002,*
-2.00000000E+000,-1.00020000E-001,2.00000000E+000,9.99910000E-002,*
-1.60000000E+000,-9.85220000E-002,2.00000000E+000,9.99870000E-002,*
-1.20000000E+000,-9.51690000E-002,2.00000000E+000,9.99910000E-002,*
-8.00000000E-001,-8.67190000E-002,2.00000000E+000,9.46540000E-002,*
-4.00000000E-001,-6.51970000E-002,2.00000000E+000,7.40360000E-002,*
0.00000000E+000,-4.50650000E-002,2.00000000E+000,5.48500000E-002,*
4.00000000E-001,-2.69360000E-002,2.00000000E+000,3.77100000E-002,*
8.00000000E-001,-1.22100000E-002,2.00000000E+000,2.37100000E-002,*
1.20000000E+000,-3.59450000E-003,2.00000000E+000,1.53650000E-002,*
1.60000000E+000,-2.95250000E-004,2.00000000E+000,1.22000000E-002,*
2.00000000E+000,1.14350000E-003,2.00000000E+000,1.08050000E-002,*
2.40000000E+000,3.87800000E-003,2.00000000E+000,8.15870000E-003,*
2.80000000E+000,7.77050000E-003,2.00000000E+000,4.40550000E-003,*
3.20000000E+000,1.24250000E-002,2.00000000E+000,-7.01020000E-005,*
3.60000000E+000,1.77700000E-002,2.00000000E+000,-5.19750000E-003,*
4.00000000E+000,2.38100000E-002,2.00000000E+000,-1.09850000E-002,*
4.40000000E+000,3.06550000E-002,2.00000000E+000,-1.75200000E-002,*
4.80000000E+000,3.84200000E-002,2.00000000E+000,-2.49150000E-002,*
5.20000000E+000,4.71950000E-002,2.00000000E+000,-3.32450000E-002,*
5.60000000E+000,5.70660000E-002,2.00000000E+000,-4.26010000E-002,*
6.00000000E+000,6.87870000E-002,2.00000000E+000,-5.35700000E-002,*
6.40000000E+000,8.37550000E-002,2.00000000E+000,-6.77410000E-002,*
6.80000000E+000,9.84190000E-002,2.00000000E+000,-8.14400000E-002,*
7.20000000E+000,9.99300000E-002,2.00000000E+000,-8.27250000E-002,*
7.60000000E+000,9.99300000E-002,2.00000000E+000,-8.27250000E-002,*
8.00000000E+000,9.99260000E-002,2.00000000E+000,-8.27250000E-002,*
8.40000000E+000,9.99370000E-002,2.00000000E+000,-8.27250000E-002,*
8.80000000E+000,9.99370000E-002,2.00000000E+000,-8.27220000E-002,*
9.20000000E+000,9.99300000E-002,2.00000000E+000,-8.27220000E-002,*
9.60000000E+000,9.99300000E-002,2.00000000E+000,-8.27140000E-002,*
1.00000000E+001,9.99300000E-002,2.00000000E+000,-8.27140000E-002,*
-1.00000000E+001,-1.00020000E-001,3.00000000E+000,9.99950000E-002,0.00000000E+000
-9.60000000E+000,-1.00020000E-001,3.00000000E+000,9.99950000E-002,*
-9.20000000E+000,-1.00020000E-001,3.00000000E+000,9.99950000E-002,*
